flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,arrival_date,departure_hour,arrival_hour,departure_day,duration_minutes,duration_hours,is_overnight,data_quality_flag
SJ207,SPICEJET,DEL,CCU,DEL → CCU,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,2026-04-20,2026-04-20,0,4,Monday,193.0,3.216666666666667,False,VALID
SJ198,SPICEJET,CCU,BOM,CCU → BOM,2026-04-20 00:47:41.703,2026-04-20 05:28:41.703,2026-04-20,2026-04-20,0,5,Monday,281.0,4.683333333333334,False,VALID
SJ108,SPICEJET,BLR,HYD,BLR → HYD,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,2026-04-20,2026-04-20,0,3,Monday,156.0,2.6,False,VALID
SJ155,SPICEJET,DEL,CCU,DEL → CCU,2026-04-20 00:38:41.702,2026-04-20 05:38:41.702,2026-04-20,2026-04-20,0,5,Monday,300.0,5.0,False,VALID
6F193,INDIGO,BOM,MAA,BOM → MAA,2026-04-20 00:34:41.703,2026-04-20 02:32:41.703,2026-04-20,2026-04-20,0,2,Monday,118.0,1.9666666666666666,False,VALID
6F019,INDIGO,BLR,BOM,BLR → BOM,2026-04-20 00:19:41.701,2026-04-20 04:14:41.701,2026-04-20,2026-04-20,0,4,Monday,235.0,3.9166666666666665,False,VALID
AI102,AIR INDIA,CCU,BLR,CCU → BLR,2026-04-20 00:17:41.702,2026-04-20 05:08:41.702,2026-04-20,2026-04-20,0,5,Monday,291.0,4.85,False,VALID
6F166,INDIGO,BOM,CCU,BOM → CCU,2026-04-20 00:03:41.703,2026-04-20 04:33:41.703,2026-04-20,2026-04-20,0,4,Monday,270.0,4.5,False,VALID
UK175,VISTARA,BLR,BOM,BLR → BOM,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,2026-04-19,2026-04-20,23,3,Sunday,202.0,3.3666666666666667,True,VALID
6F010,INDIGO,DEL,BLR,DEL → BLR,2026-04-19 23:53:41.701,2026-04-20 03:44:41.701,2026-04-19,2026-04-20,23,3,Sunday,231.0,3.85,True,VALID
AI234,AIR INDIA,BOM,MAA,BOM → MAA,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,2026-04-19,2026-04-20,23,1,Sunday,104.0,1.7333333333333334,True,VALID
UK135,VISTARA,HYD,DEL,HYD → DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,2026-04-19,2026-04-20,23,1,Sunday,113.0,1.8833333333333333,True,VALID
6F272,UNKNOWN,HYD,MAA,HYD → MAA,2026-04-19 23:35:41.702,2026-04-20 00:22:41.702,2026-04-19,2026-04-20,23,0,Sunday,47.0,0.7833333333333333,True,VALID
AI061,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,2026-04-19,2026-04-20,23,1,Sunday,91.0,1.5166666666666666,True,VALID
6F070,INDIGO,HYD,DEL,HYD → DEL,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,2026-04-19,2026-04-20,23,2,Sunday,181.0,3.0166666666666666,True,VALID
AI015,AIR INDIA,BLR,CCU,BLR → CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,2026-04-19,2026-04-20,23,1,Sunday,114.0,1.9,True,VALID
SJ076,SPICEJET,DEL,MAA,DEL → MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,2026-04-19,2026-04-20,23,2,Sunday,181.0,3.0166666666666666,True,VALID
SJ029,UNKNOWN,HYD,DEL,HYD → DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,2026-04-19,2026-04-20,22,0,Sunday,87.0,1.45,True,VALID
SJ194,SPICEJET,CCU,DEL,CCU → DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,2026-04-19,2026-04-20,22,2,Sunday,225.0,3.75,True,VALID
AI235,AIR INDIA,BLR,HYD,BLR → HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,2026-04-19,2026-04-20,22,2,Sunday,207.0,3.45,True,VALID
SJ048,SPICEJET,MAA,BLR,MAA → BLR,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,2026-04-19,2026-04-20,22,0,Sunday,96.0,1.6,True,VALID
SJ114,SPICEJET,HYD,DEL,HYD → DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,2026-04-19,2026-04-20,22,2,Sunday,200.0,3.3333333333333335,True,VALID
SJ146,SPICEJET,HYD,BLR,HYD → BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,2026-04-19,2026-04-20,22,0,Sunday,116.0,1.9333333333333333,True,VALID
SJ146,SPICEJET,HYD,BLR,HYD → BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,2026-04-19,2026-04-20,22,0,Sunday,116.0,1.9333333333333333,True,VALID
UK041,VISTARA,HYD,MAA,HYD → MAA,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,2026-04-19,2026-04-19,22,23,Sunday,67.0,1.1166666666666667,False,VALID
6F075,INDIGO,BOM,CCU,BOM → CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,2026-04-19,2026-04-20,22,3,Sunday,282.0,4.7,True,VALID
SJ020,SPICEJET,BLR,BOM,BLR → BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,2026-04-19,2026-04-20,22,2,Sunday,249.0,4.15,True,VALID
SJ099,UNKNOWN,MAA,BLR,MAA → BLR,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,2026-04-19,2026-04-20,22,0,Sunday,140.0,2.3333333333333335,True,VALID
6F078,INDIGO,BOM,CCU,BOM → CCU,2026-04-19 22:04:41.702,2026-04-19 23:37:41.702,2026-04-19,2026-04-19,22,23,Sunday,93.0,1.55,False,VALID
UK219,VISTARA,BOM,HYD,BOM → HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,2026-04-19,2026-04-20,22,2,Sunday,258.0,4.3,True,VALID
UK223,VISTARA,CCU,DEL,CCU → DEL,2026-04-19 21:58:41.704,2026-04-19 22:30:41.704,2026-04-19,2026-04-19,21,22,Sunday,32.0,0.5333333333333333,False,VALID
UK227,VISTARA,BOM,HYD,BOM → HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,2026-04-19,2026-04-20,21,1,Sunday,230.0,3.8333333333333335,True,VALID
6F260,UNKNOWN,CCU,DEL,CCU → DEL,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,2026-04-19,2026-04-20,21,1,Sunday,203.0,3.3833333333333333,True,VALID
AI096,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,2026-04-19,2026-04-20,21,2,Sunday,298.0,4.966666666666667,True,VALID
6F022,INDIGO,MAA,BLR,MAA → BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,2026-04-19,2026-04-20,21,2,Sunday,259.0,4.316666666666666,True,VALID
6F237,INDIGO,HYD,MAA,HYD → MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,2026-04-19,2026-04-20,21,0,Sunday,183.0,3.05,True,VALID
UK146,VISTARA,BOM,MAA,BOM → MAA,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,2026-04-19,2026-04-20,21,0,Sunday,148.0,2.466666666666667,True,VALID
SJ015,SPICEJET,BOM,CCU,BOM → CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,2026-04-19,2026-04-19,21,22,Sunday,72.0,1.2,False,VALID
AI108,AIR INDIA,BLR,CCU,BLR → CCU,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,2026-04-19,2026-04-20,21,0,Sunday,165.0,2.75,True,VALID
UK020,VISTARA,MAA,BLR,MAA → BLR,2026-04-19 21:23:41.701,2026-04-19 22:38:41.701,2026-04-19,2026-04-19,21,22,Sunday,75.0,1.25,False,VALID
6F113,INDIGO,BOM,CCU,BOM → CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,2026-04-19,2026-04-20,21,1,Sunday,266.0,4.433333333333334,True,VALID
6F112,INDIGO,HYD,DEL,HYD → DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,2026-04-19,2026-04-19,21,23,Sunday,136.0,2.2666666666666666,False,VALID
6F246,INDIGO,HYD,DEL,HYD → DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,2026-04-19,2026-04-19,21,23,Sunday,136.0,2.2666666666666666,False,VALID
UK158,VISTARA,BOM,MAA,BOM → MAA,2026-04-19 20:49:41.703,2026-04-19 21:22:41.703,2026-04-19,2026-04-19,20,21,Sunday,33.0,0.55,False,VALID
UK159,VISTARA,CCU,BLR,CCU → BLR,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,2026-04-19,2026-04-19,20,23,Sunday,167.0,2.783333333333333,False,VALID
UK084,VISTARA,MAA,DEL,MAA → DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,2026-04-19,2026-04-20,20,0,Sunday,216.0,3.6,True,VALID
SJ206,SPICEJET,DEL,CCU,DEL → CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,2026-04-19,2026-04-20,20,1,Sunday,278.0,4.633333333333334,True,VALID
UK044,VISTARA,BLR,BOM,BLR → BOM,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,2026-04-19,2026-04-19,20,23,Sunday,178.0,2.966666666666667,False,VALID
SJ036,SPICEJET,DEL,HYD,DEL → HYD,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,2026-04-19,2026-04-19,20,23,Sunday,210.0,3.5,False,VALID
6F176,INDIGO,CCU,DEL,CCU → DEL,2026-04-19 20:23:42.000,2026-04-19 23:23:42.000,2026-04-19,2026-04-19,20,23,Sunday,180.0,3.0,False,VALID
6F148,INDIGO,CCU,BOM,CCU → BOM,2026-04-19 20:23:41.703,2026-04-19 22:30:41.703,2026-04-19,2026-04-19,20,22,Sunday,127.0,2.1166666666666667,False,VALID
6F202,INDIGO,HYD,BLR,HYD → BLR,2026-04-19 20:18:41.703,2026-04-19 23:48:41.703,2026-04-19,2026-04-19,20,23,Sunday,210.0,3.5,False,VALID
6F071,INDIGO,DEL,CCU,DEL → CCU,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,2026-04-19,2026-04-20,20,0,Sunday,253.0,4.216666666666667,True,VALID
AI105,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,2026-04-19,2026-04-19,20,22,Sunday,107.0,1.7833333333333334,False,VALID
AI241,AIR INDIA,HYD,BLR,HYD → BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,2026-04-19,2026-04-19,20,22,Sunday,127.0,2.1166666666666667,False,VALID
SJ162,SPICEJET,DEL,HYD,DEL → HYD,2026-04-19 20:11:41.703,2026-04-19 22:30:41.703,2026-04-19,2026-04-19,20,22,Sunday,139.0,2.316666666666667,False,VALID
6F003,INDIGO,HYD,BOM,HYD → BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,2026-04-19,2026-04-19,20,23,Sunday,187.0,3.1166666666666667,False,VALID
6F249,INDIGO,HYD,BOM,HYD → BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,2026-04-19,2026-04-19,20,23,Sunday,187.0,3.1166666666666667,False,VALID
AI237,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,2026-04-19,2026-04-19,19,23,Sunday,195.0,3.25,False,VALID
SJ134,SPICEJET,BOM,CCU,BOM → CCU,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,2026-04-19,2026-04-20,19,0,Sunday,257.0,4.283333333333333,True,VALID
AI071,AIR INDIA,BOM,MAA,BOM → MAA,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,2026-04-19,2026-04-19,19,22,Sunday,183.0,3.05,False,VALID
6F118,INDIGO,CCU,HYD,CCU → HYD,2026-04-19 19:52:41.702,2026-04-19 21:01:41.702,2026-04-19,2026-04-19,19,21,Sunday,69.0,1.15,False,VALID
6F014,INDIGO,DEL,MAA,DEL → MAA,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,2026-04-19,2026-04-19,19,23,Sunday,213.0,3.55,False,VALID
6F065,INDIGO,MAA,BLR,MAA → BLR,2026-04-19 19:40:41.701,2026-04-19 22:23:41.701,2026-04-19,2026-04-19,19,22,Sunday,163.0,2.716666666666667,False,VALID
6F271,UNKNOWN,HYD,MAA,HYD → MAA,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,2026-04-19,2026-04-19,19,22,Sunday,199.0,3.316666666666667,False,VALID
SJ070,SPICEJET,MAA,CCU,MAA → CCU,2026-04-19 18:55:41.701,2026-04-19 20:48:41.701,2026-04-19,2026-04-19,18,20,Sunday,113.0,1.8833333333333333,False,VALID
6F007,INDIGO,HYD,MAA,HYD → MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,2026-04-19,2026-04-19,18,19,Sunday,59.0,0.9833333333333333,False,VALID
UK007,VISTARA,DEL,HYD,DEL → HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,2026-04-19,2026-04-19,18,21,Sunday,134.0,2.2333333333333334,False,VALID
SJ192,SPICEJET,HYD,BOM,HYD → BOM,2026-04-19 18:45:42.000,2026-04-18 23:45:42.000,2026-04-19,2026-04-18,18,23,Sunday,-1140.0,-19.0,False,NEGATIVE_DURATION
AI097,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,2026-04-19,2026-04-19,18,23,Sunday,292.0,4.866666666666666,False,VALID
6F256,UNKNOWN,BOM,CCU,BOM → CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,2026-04-19,2026-04-19,18,19,Sunday,33.0,0.55,False,VALID
UK047,VISTARA,BLR,HYD,BLR → HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,2026-04-19,2026-04-19,18,22,Sunday,245.0,4.083333333333333,False,VALID
AI024,AIR INDIA,MAA,BOM,MAA → BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,2026-04-19,2026-04-19,18,19,Sunday,67.0,1.1166666666666667,False,VALID
UK113,VISTARA,CCU,DEL,CCU → DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,2026-04-19,2026-04-19,18,22,Sunday,264.0,4.4,False,VALID
SJ163,SPICEJET,DEL,HYD,DEL → HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,2026-04-19,2026-04-19,18,23,Sunday,276.0,4.6,False,VALID
SJ208,SPICEJET,DEL,HYD,DEL → HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,2026-04-19,2026-04-19,18,19,Sunday,61.0,1.0166666666666666,False,VALID
SJ221,SPICEJET,MAA,HYD,MAA → HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,2026-04-19,2026-04-19,18,23,Sunday,286.0,4.766666666666667,False,VALID
SJ084,SPICEJET,HYD,MAA,HYD → MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,2026-04-19,2026-04-19,18,19,Sunday,59.0,0.9833333333333333,False,VALID
6F127,INDIGO,HYD,BOM,HYD → BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,2026-04-19,2026-04-19,18,22,Sunday,241.0,4.016666666666667,False,VALID
AI122,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,2026-04-19,2026-04-19,18,22,Sunday,251.0,4.183333333333334,False,VALID
AI139,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,2026-04-19,2026-04-19,18,19,Sunday,61.0,1.0166666666666666,False,VALID
UK149,VISTARA,MAA,DEL,MAA → DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,2026-04-19,2026-04-19,18,23,Sunday,286.0,4.766666666666667,False,VALID
AI149,AIR INDIA,BOM,HYD,BOM → HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,2026-04-19,2026-04-19,18,21,Sunday,197.0,3.283333333333333,False,VALID
SJ243,SPICEJET,BLR,DEL,BLR → DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,2026-04-19,2026-04-19,18,23,Sunday,286.0,4.766666666666667,False,VALID
AI053,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,2026-04-19,2026-04-19,18,22,Sunday,255.0,4.25,False,VALID
UK061,VISTARA,BLR,BOM,BLR → BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,2026-04-19,2026-04-19,17,19,Sunday,110.0,1.8333333333333333,False,VALID
SJ004,SPICEJET,MAA,DEL,MAA → DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,2026-04-19,2026-04-19,17,21,Sunday,189.0,3.15,False,VALID
AI173,AIR INDIA,HYD,DEL,HYD → DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,2026-04-19,2026-04-19,17,22,Sunday,291.0,4.85,False,VALID
6F085,INDIGO,HYD,MAA,HYD → MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,2026-04-19,2026-04-19,17,19,Sunday,120.00496666666666,2.0000827777777777,False,VALID
AI252,UNKNOWN,HYD,DEL,HYD → DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,2026-04-19,2026-04-19,17,21,Sunday,264.0,4.4,False,VALID
SJ109,SPICEJET,BOM,DEL,BOM → DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,2026-04-19,2026-04-19,17,20,Sunday,184.0,3.066666666666667,False,VALID
UK123,VISTARA,BOM,DEL,BOM → DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,2026-04-19,2026-04-19,17,20,Sunday,174.0,2.9,False,VALID
6F125,INDIGO,BOM,CCU,BOM → CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,2026-04-19,2026-04-19,17,21,Sunday,244.0,4.066666666666666,False,VALID
UK183,VISTARA,BLR,CCU,BLR → CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,2026-04-19,2026-04-19,17,18,Sunday,83.0,1.3833333333333333,False,VALID
AI110,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,2026-04-19,2026-04-19,17,22,Sunday,293.0,4.883333333333334,False,VALID
UK105,VISTARA,CCU,HYD,CCU → HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,2026-04-19,2026-04-19,17,18,Sunday,67.0,1.1166666666666667,False,VALID
6F128,INDIGO,HYD,DEL,HYD → DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,2026-04-19,2026-04-19,16,18,Sunday,67.0,1.1166666666666667,False,VALID
6F224,INDIGO,DEL,MAA,DEL → MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,2026-04-19,2026-04-19,16,18,Sunday,119.0,1.9833333333333334,False,VALID
SJ130,SPICEJET,BOM,DEL,BOM → DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,2026-04-19,2026-04-19,16,20,Sunday,240.0,4.0,False,VALID
AI224,AIR INDIA,DEL,HYD,DEL → HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,2026-04-19,2026-04-19,16,21,Sunday,285.0,4.75,False,VALID
SJ182,SPICEJET,CCU,BOM,CCU → BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,2026-04-19,2026-04-19,16,17,Sunday,48.0,0.8,False,VALID
UK164,VISTARA,BOM,HYD,BOM → HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,2026-04-19,2026-04-19,16,21,Sunday,264.0,4.4,False,VALID
AI161,AIR INDIA,CCU,BOM,CCU → BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,2026-04-19,2026-04-19,16,19,Sunday,180.0,3.0,False,VALID
6F206,INDIGO,DEL,BOM,DEL → BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,2026-04-19,2026-04-19,16,20,Sunday,260.0,4.333333333333333,False,VALID
SJ204,SPICEJET,CCU,DEL,CCU → DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,2026-04-19,2026-04-19,16,18,Sunday,101.0,1.6833333333333333,False,VALID
AI206,AIR INDIA,CCU,MAA,CCU → MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,2026-04-19,2026-04-19,16,20,Sunday,211.0,3.5166666666666666,False,VALID
6F140,INDIGO,CCU,HYD,CCU → HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,2026-04-19,2026-04-19,16,18,Sunday,111.0,1.85,False,VALID
6F253,UNKNOWN,MAA,BLR,MAA → BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,2026-04-19,2026-04-19,16,18,Sunday,118.0,1.9666666666666666,False,VALID
SJ203,UNKNOWN,DEL,HYD,DEL → HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,2026-04-19,2026-04-19,16,18,Sunday,125.0,2.0833333333333335,False,VALID
SJ161,SPICEJET,MAA,BLR,MAA → BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,2026-04-19,2026-04-19,16,17,Sunday,42.0,0.7,False,VALID
AI098,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,2026-04-19,2026-04-19,16,18,Sunday,130.0,2.1666666666666665,False,VALID
AI168,UNKNOWN,DEL,CCU,DEL → CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,2026-04-19,2026-04-19,15,20,Sunday,270.0,4.5,False,VALID
UK190,VISTARA,DEL,BLR,DEL → BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,2026-04-19,2026-04-19,15,18,Sunday,184.0,3.066666666666667,False,VALID
AI085,AIR INDIA,DEL,HYD,DEL → HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,2026-04-19,2026-04-19,15,20,Sunday,288.0,4.8,False,VALID
AI076,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,2026-04-19,2026-04-19,15,16,Sunday,35.0,0.5833333333333334,False,VALID
UK130,VISTARA,MAA,BLR,MAA → BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,2026-04-19,2026-04-19,15,19,Sunday,247.0,4.116666666666666,False,VALID
6F038,INDIGO,HYD,MAA,HYD → MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,2026-04-19,2026-04-19,15,19,Sunday,237.0,3.95,False,VALID
UK110,VISTARA,HYD,DEL,HYD → DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,2026-04-19,2026-04-19,15,20,Sunday,287.0,4.783333333333333,False,VALID
SJ013,SPICEJET,DEL,MAA,DEL → MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,2026-04-19,2026-04-19,15,19,Sunday,269.0,4.483333333333333,False,VALID
AI039,AIR INDIA,MAA,BLR,MAA → BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,2026-04-19,2026-04-19,15,18,Sunday,212.0,3.533333333333333,False,VALID
AI248,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,2026-04-19,2026-04-19,15,16,Sunday,78.0,1.3,False,VALID
6F199,INDIGO,DEL,MAA,DEL → MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,2026-04-19,2026-04-19,15,17,Sunday,137.0,2.283333333333333,False,VALID
AI225,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,2026-04-19,2026-04-19,15,16,Sunday,56.0,0.9333333333333333,False,VALID
SJ028,SPICEJET,CCU,BOM,CCU → BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,2026-04-19,2026-04-19,15,19,Sunday,268.0,4.466666666666667,False,VALID
SJ012,SPICEJET,HYD,BLR,HYD → BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,2026-04-19,2026-04-19,15,16,Sunday,71.0,1.1833333333333333,False,VALID
SJ131,SPICEJET,MAA,HYD,MAA → HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,2026-04-19,2026-04-19,15,16,Sunday,67.0,1.1166666666666667,False,VALID
AI010,AIR INDIA,BOM,HYD,BOM → HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,2026-04-19,2026-04-19,15,19,Sunday,288.0,4.8,False,VALID
6F020,INDIGO,BOM,HYD,BOM → HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,2026-04-19,2026-04-19,14,16,Sunday,105.0,1.75,False,VALID
SJ038,SPICEJET,BLR,DEL,BLR → DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,2026-04-19,2026-04-19,14,17,Sunday,169.0,2.816666666666667,False,VALID
UK204,VISTARA,BLR,DEL,BLR → DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,2026-04-19,2026-04-19,14,16,Sunday,98.0,1.6333333333333333,False,VALID
AI036,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,2026-04-19,2026-04-19,14,16,Sunday,91.0,1.5166666666666666,False,VALID
AI100,UNKNOWN,CCU,BOM,CCU → BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,2026-04-19,2026-04-19,14,18,Sunday,220.0,3.6666666666666665,False,VALID
SJ215,SPICEJET,CCU,DEL,CCU → DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,2026-04-19,2026-04-19,14,16,Sunday,95.0,1.5833333333333333,False,VALID
UK155,VISTARA,MAA,HYD,MAA → HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,2026-04-19,2026-04-19,14,18,Sunday,243.0,4.05,False,VALID
SJ173,SPICEJET,CCU,HYD,CCU → HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,2026-04-19,2026-04-19,14,16,Sunday,102.0,1.7,False,VALID
UK179,VISTARA,DEL,HYD,DEL → HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,2026-04-19,2026-04-19,14,19,Sunday,290.0,4.833333333333333,False,VALID
UK221,VISTARA,CCU,DEL,CCU → DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,2026-04-19,2026-04-19,14,18,Sunday,266.0,4.433333333333334,False,VALID
UK023,VISTARA,DEL,MAA,DEL → MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,2026-04-19,2026-04-19,14,19,Sunday,288.0,4.8,False,VALID
SJ107,SPICEJET,BOM,MAA,BOM → MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,2026-04-19,2026-04-19,14,18,Sunday,268.0,4.466666666666667,False,VALID
AI073,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,2026-04-19,2026-04-19,14,16,Sunday,122.0,2.033333333333333,False,VALID
SJ187,SPICEJET,MAA,BLR,MAA → BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,2026-04-19,2026-04-19,14,17,Sunday,203.0,3.3833333333333333,False,VALID
UK058,VISTARA,MAA,BOM,MAA → BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,2026-04-19,2026-04-19,13,17,Sunday,198.0,3.3,False,VALID
SJ063,SPICEJET,MAA,BOM,MAA → BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,2026-04-19,2026-04-19,13,15,Sunday,105.0,1.75,False,VALID
